Date,Close,Volume,Open,High,Low
2017-06-27,72.474,34887470,75.28,75.28,72.404
2017-06-28,74.248,31451615,73.336,74.348,72.504
2017-06-29,72.15,41012315,74.122,74.2,70.82
2017-06-30,72.322,29115230,72.742,73.3535,71.9237
2017-07-03,70.524,31527005,74.048,74.27,70.3
2017-07-05,65.418,84991500,69.44,69.448,65.266
2017-07-06,61.766,96290200,63.452,64.158,61.26
2017-07-07,62.644,70649750,62.7,63.4,61.476
2017-07-10,63.21,68801450,62.58,63.588,60.626
2017-07-11,65.444,57633800,63.2,65.456,62.86
2017-07-12,65.904,51586200,66.08,66.62,64.9
2017-07-13,64.682,42911575,66.022,66.32,63.994
2017-07-14,65.556,28039620,64.638,65.684,64.244
2017-07-17,63.914,49137530,65.108,65.42,62.69
2017-07-18,65.648,31803550,63.5,65.826,63.132
2017-07-19,65.052,31729420,65.646,66.33,64.6439
2017-07-20,65.984,25712580,65.38,66.044,64.84
2017-07-21,65.68,24358540,65.892,66.2515,65.16
2017-07-24,68.504,42991460,66.048,68.6798,66.002
2017-07-25,67.92,34889660,69.0,69.12,66.83
2017-07-26,68.77,24047570,68.072,69.1,67.624
2017-07-27,66.892,41429395,69.2,69.5,65.258
2017-07-28,67.014,24349455,67.378,67.92,66.502
2017-07-31,64.694,42627270,67.1,68.298,64.208
2017-08-01,63.914,41424985,64.6,64.89,63.226
2017-08-02,65.178,59711750,63.788,65.424,62.244
2017-08-03,69.418,67621350,69.066,70.0,68.63
2017-08-04,71.382,46166475,69.4,71.454,68.66
2017-08-07,71.034,31546655,71.47,71.896,70.55
2017-08-08,73.044,37159190,71.506,73.716,71.48
2017-08-09,72.706,34405910,72.2,74.0,71.79
2017-08-10,71.08,35315270,72.32,73.3301,70.932
2017-08-11,71.574,21787810,71.394,72.252,70.724
2017-08-14,72.76,22539845,72.926,73.532,72.52
2017-08-15,72.466,15423005,73.04,73.098,71.874
2017-08-16,72.582,17030865,72.6,73.3,72.504
2017-08-17,70.384,25054125,72.242,72.66,70.318
2017-08-18,69.492,26954025,70.582,70.8,69.16
2017-08-21,67.572,32449250,69.164,69.164,66.37
2017-08-22,68.27,21571340,68.226,68.448,67.4745
2017-08-23,70.554,24709735,67.798,70.698,67.6608
2017-08-24,70.586,22857870,70.504,71.332,69.948
2017-08-25,69.61,17375930,70.848,71.138,69.46
2017-08-28,69.132,18731200,69.456,69.47,67.944
2017-08-29,69.472,20346515,67.896,69.81,67.75
2017-08-30,70.636,17020825,69.934,70.694,69.4
2017-08-31,71.18,20316650,70.71,71.688,70.564
2017-09-01,71.08,15242750,71.224,71.518,70.738
2017-09-05,69.918,19182010,70.76,71.098,69.178
2017-09-06,68.906,20410005,69.9,70.1958,68.312
2017-09-07,70.122,21175225,69.196,70.496,68.69
2017-09-08,68.68,16306665,69.798,69.956,68.46
2017-09-11,72.738,38255000,70.27,72.742,70.0
2017-09-12,72.55,29831020,72.898,73.752,72.08
